game_id,player_id,statement,index,resp
5fafb2a9-4598-4044-9c68-be6ce4c48f6f,b10755ee-cddf-41c6-98bf-bd4959fe2869,My opponent was a real person and not a robot.,0,2
5fafb2a9-4598-4044-9c68-be6ce4c48f6f,b10755ee-cddf-41c6-98bf-bd4959fe2869,I was trying to win each round against my opponent.,1,7
5fafb2a9-4598-4044-9c68-be6ce4c48f6f,b10755ee-cddf-41c6-98bf-bd4959fe2869,I was focused on winning for the entire time I was playing.,2,7
5fafb2a9-4598-4044-9c68-be6ce4c48f6f,b10755ee-cddf-41c6-98bf-bd4959fe2869,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
5fafb2a9-4598-4044-9c68-be6ce4c48f6f,b10755ee-cddf-41c6-98bf-bd4959fe2869,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
04bcb54c-02ca-45dc-b0dc-cca4e0107a9f,f6737a3d-489b-40b7-a169-ae6fc00cb7d5,My opponent was a real person and not a robot.,0,2
04bcb54c-02ca-45dc-b0dc-cca4e0107a9f,f6737a3d-489b-40b7-a169-ae6fc00cb7d5,I was trying to win each round against my opponent.,1,5
04bcb54c-02ca-45dc-b0dc-cca4e0107a9f,f6737a3d-489b-40b7-a169-ae6fc00cb7d5,I was focused on winning for the entire time I was playing.,2,4
04bcb54c-02ca-45dc-b0dc-cca4e0107a9f,f6737a3d-489b-40b7-a169-ae6fc00cb7d5,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
04bcb54c-02ca-45dc-b0dc-cca4e0107a9f,f6737a3d-489b-40b7-a169-ae6fc00cb7d5,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,3
e15f375c-277d-4185-a3a3-c5c1cc0688b2,986ac4ea-b87e-445d-8438-9083cd8ea245,My opponent was a real person and not a robot.,0,2
e15f375c-277d-4185-a3a3-c5c1cc0688b2,986ac4ea-b87e-445d-8438-9083cd8ea245,I was trying to win each round against my opponent.,1,2
e15f375c-277d-4185-a3a3-c5c1cc0688b2,986ac4ea-b87e-445d-8438-9083cd8ea245,I was focused on winning for the entire time I was playing.,2,2
e15f375c-277d-4185-a3a3-c5c1cc0688b2,986ac4ea-b87e-445d-8438-9083cd8ea245,I paid attention to my opponent’s moves in order to try and predict their next move.,3,2
e15f375c-277d-4185-a3a3-c5c1cc0688b2,986ac4ea-b87e-445d-8438-9083cd8ea245,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,My opponent was a real person and not a robot.,0,1
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,I was trying to win each round against my opponent.,1,5
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,I was focused on winning for the entire time I was playing.,2,3
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,My opponent was a real person and not a robot.,0,2
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,I was trying to win each round against my opponent.,1,6
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,I was focused on winning for the entire time I was playing.,2,3
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,I paid attention to my opponent’s moves in order to try and predict their next move.,3,1
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,My opponent was a real person and not a robot.,0,2
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,I was trying to win each round against my opponent.,1,4
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,I was focused on winning for the entire time I was playing.,2,5
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,My opponent was a real person and not a robot.,0,2
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,I was trying to win each round against my opponent.,1,6
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,I was focused on winning for the entire time I was playing.,2,6
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,My opponent was a real person and not a robot.,0,2
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,I was trying to win each round against my opponent.,1,6
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,I was focused on winning for the entire time I was playing.,2,6
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,My opponent was a real person and not a robot.,0,2
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,I was trying to win each round against my opponent.,1,6
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,I was focused on winning for the entire time I was playing.,2,6
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,My opponent was a real person and not a robot.,0,1
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,I was trying to win each round against my opponent.,1,3
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,I was focused on winning for the entire time I was playing.,2,3
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,My opponent was a real person and not a robot.,0,1
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,I was trying to win each round against my opponent.,1,6
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,I was focused on winning for the entire time I was playing.,2,5
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,I paid attention to my opponent’s moves in order to try and predict their next move.,3,6
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,My opponent was a real person and not a robot.,0,1
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,I was trying to win each round against my opponent.,1,3
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,I was focused on winning for the entire time I was playing.,2,2
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,I paid attention to my opponent’s moves in order to try and predict their next move.,3,1
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,My opponent was a real person and not a robot.,0,1
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,I was trying to win each round against my opponent.,1,7
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,I was focused on winning for the entire time I was playing.,2,7
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,My opponent was a real person and not a robot.,0,4
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,I was trying to win each round against my opponent.,1,7
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,I was focused on winning for the entire time I was playing.,2,7
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,My opponent was a real person and not a robot.,0,4
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,I was trying to win each round against my opponent.,1,5
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,I was focused on winning for the entire time I was playing.,2,4
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,My opponent was a real person and not a robot.,0,2
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,I was trying to win each round against my opponent.,1,5
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,I was focused on winning for the entire time I was playing.,2,7
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,My opponent was a real person and not a robot.,0,3
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,I was trying to win each round against my opponent.,1,7
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,I was focused on winning for the entire time I was playing.,2,7
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,6
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,My opponent was a real person and not a robot.,0,4
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,I was trying to win each round against my opponent.,1,4
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,I was focused on winning for the entire time I was playing.,2,4
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,4
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,My opponent was a real person and not a robot.,0,3
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,I was trying to win each round against my opponent.,1,4
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,I was focused on winning for the entire time I was playing.,2,5
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,My opponent was a real person and not a robot.,0,1
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,I was trying to win each round against my opponent.,1,1
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,I was focused on winning for the entire time I was playing.,2,1
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,I paid attention to my opponent’s moves in order to try and predict their next move.,3,4
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,My opponent was a real person and not a robot.,0,1
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,I was trying to win each round against my opponent.,1,6
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,I was focused on winning for the entire time I was playing.,2,5
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,My opponent was a real person and not a robot.,0,1
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,I was trying to win each round against my opponent.,1,5
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,I was focused on winning for the entire time I was playing.,2,7
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,I paid attention to my opponent’s moves in order to try and predict their next move.,3,2
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,3
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,My opponent was a real person and not a robot.,0,1
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,I was trying to win each round against my opponent.,1,7
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,I was focused on winning for the entire time I was playing.,2,7
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,My opponent was a real person and not a robot.,0,1
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,I was trying to win each round against my opponent.,1,1
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,I was focused on winning for the entire time I was playing.,2,3
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,4
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,My opponent was a real person and not a robot.,0,4
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,I was trying to win each round against my opponent.,1,5
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,I was focused on winning for the entire time I was playing.,2,5
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,I paid attention to my opponent’s moves in order to try and predict their next move.,3,5
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,5
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,My opponent was a real person and not a robot.,0,2
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,I was trying to win each round against my opponent.,1,7
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,I was focused on winning for the entire time I was playing.,2,6
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,I paid attention to my opponent’s moves in order to try and predict their next move.,3,7
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,There were noticeable patterns in my opponent’s moves that allowed me to predict their next move.,4,7
